time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.325079,0.604074,0.029246,0.254230,0.104979,0.000000,0.048470,0.038138,0.038138,0.001604,0.019882,0.134269,0.013168,0.055584,0.068131,1.000000,0.536306,0.082225,0.161522,0.796229,0.093429,0.043609,0.061095,0.131940,0.054526,0.083606,0.059951,0.289816,0.122582,0.109232,0.123999,0.078030,0.207351,0.453013,0.081653,0.135474,0.143031,0.073275,0,0,0,0,0,0
0.348299,0.608721,0.048630,0.383725,0.074471,0.019384,0.062411,0.024044,0.024044,0.014026,0.118625,0.491013,0.320460,0.212359,0.171633,0.723158,0.526589,0.101335,0.126304,1.000000,0.047325,0.037925,0.043413,0.094954,0.041304,0.077114,0.070474,0.182341,0.063342,0.086521,0.153539,0.100709,0.209657,0.566454,0.126714,0.176276,0.154668,0.121725,0,0,0,0,0,0
0.371519,0.602238,0.142164,0.224938,0.050610,0.093534,0.035174,0.065282,0.065282,0.190707,0.354373,0.583747,0.344676,0.053915,0.028374,0.113979,0.119824,0.085177,0.090386,0.618425,0.037674,0.013534,0.025449,0.057820,0.020779,0.059086,0.055345,0.148993,0.032812,0.054609,0.102129,0.107564,0.218663,0.301638,0.085363,0.116519,0.115454,0.103290,0,0,0,0,0,0
0.394739,0.502516,0.098625,0.058967,0.047703,0.000000,0.016042,0.045835,0.045835,0.365786,0.019625,0.106121,0.041466,0.002395,0.004216,0.140635,0.199555,0.083618,0.053194,0.337553,0.037603,0.010578,0.029628,0.037872,0.017514,0.056444,0.055176,0.125838,0.037661,0.068717,0.060070,0.089140,0.136197,0.116760,0.048422,0.048807,0.059474,0.043752,0,0,0,0,0,0
0.417959,0.438556,0.148779,0.070874,0.043080,0.050155,0.110136,0.207492,0.207492,0.203200,0.015576,0.049615,0.022473,0.007175,0.009756,0.265352,0.147885,0.056018,0.084253,0.189232,0.028309,0.016886,0.019896,0.058774,0.015017,0.036372,0.046196,0.096154,0.029195,0.084004,0.054269,0.053050,0.058515,0.061525,0.018027,0.018758,0.019811,0.010608,0,0,1,1,0,0
0.441179,0.389190,0.214483,0.062783,0.036635,0.065704,0.333481,0.334929,0.334929,0.060211,0.008866,0.058003,0.078852,0.012692,0.006765,0.157602,0.030123,0.043487,0.118527,0.100991,0.019169,0.024208,0.014974,0.097193,0.014231,0.018302,0.015884,0.072816,0.023846,0.065727,0.043885,0.038860,0.055526,0.039468,0.011678,0.012532,0.010152,0.005779,1,1,0,0,0,0
0.464399,0.338575,0.159918,0.019476,0.027933,0.000000,0.340870,0.217724,0.217724,0.020888,0.002382,0.027363,0.028245,0.005086,0.003316,0.033372,0.095836,0.023252,0.059751,0.101885,0.011403,0.015217,0.017258,0.085822,0.006847,0.010079,0.010244,0.056875,0.016138,0.049451,0.029105,0.026829,0.046440,0.025827,0.005726,0.006269,0.004771,0.002751,0,0,0,0,0,0
0.487619,0.294439,0.070186,0.015548,0.016980,0.000000,0.148813,0.094778,0.094778,0.008465,0.004095,0.013862,0.005536,0.001207,0.003855,0.053282,0.120546,0.007193,0.025168,0.063145,0.011067,0.010756,0.016138,0.026133,0.006924,0.007670,0.009053,0.034002,0.014515,0.033542,0.011958,0.011242,0.022653,0.010295,0.002538,0.002868,0.001918,0.001149,0,0,0,0,0,0
0.510839,0.403750,0.021822,0.024318,0.027727,0.000000,0.026980,0.037721,0.037721,0.002872,0.003817,0.035716,0.009967,0.001597,0.003913,0.070395,0.026066,0.016548,0.066280,0.044750,0.035335,0.015006,0.017229,0.022697,0.020570,0.019534,0.045059,0.058491,0.024265,0.019081,0.019830,0.016546,0.015067,0.016306,0.006223,0.013670,0.016027,0.015201,0,0,0,0,0,0
0.534059,0.492965,0.021608,0.057452,0.150422,0.000000,0.031829,0.026928,0.026928,0.002058,0.020296,0.049316,0.034079,0.043192,0.051765,0.108908,0.014015,0.051903,0.163290,0.424064,0.271645,0.031748,0.106826,0.120312,0.101364,0.118921,0.289367,0.263687,0.109737,0.090608,0.112195,0.082721,0.100625,0.114037,0.060806,0.102438,0.079463,0.057265,0,0,0,0,0,0
0.557279,0.572806,0.053516,0.141070,0.230745,0.031908,0.035336,0.015627,0.015627,0.029248,0.171741,0.173290,0.136223,0.128419,0.124888,0.142532,0.058800,0.024364,0.194983,0.470959,0.338369,0.032791,0.402778,0.180701,0.198267,0.204460,0.191866,0.378736,0.119941,0.259540,0.183892,0.117446,0.210881,0.154651,0.091014,0.115785,0.104523,0.057626,0,0,0,0,0,0
0.580499,0.643330,0.135855,0.136401,0.213277,0.082339,0.055014,0.068889,0.068889,0.241600,0.244884,0.206128,0.118366,0.026337,0.015954,0.315217,0.066540,0.019922,0.067963,0.397647,0.058727,0.009955,0.848951,0.196149,0.139920,0.125895,0.050888,0.324638,0.135932,0.241718,0.176832,0.106319,0.183298,0.075713,0.040025,0.055098,0.056714,0.040301,0,0,0,0,0,0
