ts_rel,replay_lowNorm,replay_bodyNorm,replay_highNorm,replay_lowRise,replay_ratio,replay_rawRatio,replay_coreRaw,replay_bodyRaw,replay_contaminationRaw,replay_contaminationWeighted,replay_signalActive,replay_highDominant,replay_lowQualified,replay_rawBassSupport,replay_candidate,replay_pendingScore,replay_accepted,logged_candidate,logged_accepted
2.9199750423431396,1.0,0.940035126679429,1.0,0.0,1.9399411325661726,21.257698906734227,0.19733166666666668,0.1734344,0.0173462,0.05755355931889967,1,1,1,1,0,0.3433667573639364,0,0,0
3.002936840057373,1.0,1.0,0.49271647102814453,0.0,4.058508831547912,52.420727461173456,0.21220933333333333,0.21928099999999998,0.0081332,0.0236582956943717,1,0,1,1,1,0.4079864,0,0,0
3.0764338970184326,0.6312035335990452,1.0,0.8184963209685615,0.0,1.9928058455831932,26.18581478639038,0.12818916666666666,0.212912,0.01293,0.05052037023265289,1,1,1,1,0,0.0,1,0,0
3.153982400894165,0.7803339582618753,1.0,1.0,0.1491304246628301,1.7802559326686085,21.122717294592974,0.15129616666666665,0.23477779999999998,0.0181824,0.06223378573780327,1,1,1,1,0,0.0,0,0,0
3.2367594242095947,1.0,0.8201462092270504,0.9778955879979031,0.21966604173812465,1.8612008393139634,22.708026867191478,0.20318083333333334,0.1832552,0.016922,0.05404077015559667,1,1,1,1,0,0.0,0,0,0
3.362163543701172,0.7062434193742725,0.4865961173916935,0.5210218611124405,0.0,2.2891757682538865,27.65609346942633,0.1331305,0.10087280000000001,0.0083648,0.0431945233508515,1,0,1,1,0,0.0,0,0,0
3.4454729557037354,0.770299372065218,1.0,1.0,0.06405595269094555,1.770222349830235,15.455431341511677,0.1381505,0.20544120000000002,0.0221376,0.08468366914520126,1,1,1,1,0,0.0,0,0,0
3.5358240604400635,0.7706805876006996,0.7572536072067263,0.630041065810594,0.0003812155354815383,2.4249081320256596,20.913145363596758,0.130951,0.1473908,0.0132142,0.06023279206992185,1,0,1,1,0,0.0,0,0,0
3.6442995071411133,0.7199641597264762,0.880345614591962,0.6991148383806869,0.0,2.288867006919977,19.89146474789653,0.11465183333333333,0.1605898,0.0137422,0.06512714647821384,1,1,1,1,0,0.0,0,0,0
3.719496250152588,0.7295839795758337,1.0,1.0,0.009619819849357447,1.7295110284729864,16.236541436393164,0.11107633333333333,0.2260956,0.0206724,0.0837842603526058,1,1,1,1,0,0.0,0,0,0
3.795541524887085,0.9550412133654044,0.5393506314225869,1.0,0.22545723378957072,1.4943424105469367,12.222094691535151,0.138939,0.11652499999999999,0.020810000000000002,0.09963898225554696,1,1,1,1,0,0.0,0,0,0
3.873744487762451,1.0,0.49600015343204296,0.6074482081883599,0.04495878663459563,2.4625208884958196,24.1236229405768,0.1910655,0.1022646,0.0120636,0.047790969061373104,1,0,1,1,0,0.0,0,0,0
3.957545042037964,0.5987923109691892,1.0,0.8826175708735499,0.0,1.8113294259985133,21.15226749663125,0.10881800000000001,0.2458436,0.0166718,0.06504185949541393,1,1,1,1,0,0.0,0,0,0
4.066120862960815,0.781614857179845,0.935875443539096,0.7656132499120176,0.18282254621065586,2.243124695721664,25.550348646431498,0.133115,0.21561879999999997,0.0135528,0.05163241293983062,1,1,1,1,0,0.0,0,0,0
4.150026559829712,1.0,0.9963994335942358,0.6726724972341531,0.21838514282015498,2.96756993159215,36.33993873085339,0.196752,0.2183318,0.011325,0.03455366188267023,1,0,1,1,0,0.0,0,0,0
4.2266645431518555,0.7744247041660038,0.48547733467693005,0.5857902038694628,0.0,2.1505770714740677,25.971073251685816,0.14554599999999998,0.10161419999999999,0.0094206,0.04561713142494775,1,0,1,1,0,0.0,0,0,0
4.337458372116089,1.0,0.747029725830791,0.3106203800796174,0.22557529583399616,5.622835957471201,70.34871139777741,0.18949116666666668,0.146338,0.0046752,0.016860085548201013,1,0,1,1,1,1.3741332472589798,0,0,0
4.412848949432373,0.8575237777413205,0.8070062905481495,0.6658115651314107,0.0,2.499776480020996,31.66990371502955,0.155332,0.15112,0.009579599999999999,0.038940830230402755,1,0,1,1,0,1.3741332472589798,0,0,0
4.503605365753174,0.7394300374105612,1.0,0.5757262281360157,0.0,3.0209288018045397,38.3257278295159,0.12686683333333335,0.17756940000000002,0.007846,0.03361488933092432,1,0,1,1,0,0.0,1,0,0
4.618583679199219,0.7923611211463938,1.0,1.0,0.05293108373583255,1.7922818929570983,19.53847909083826,0.1269175,0.2240538,0.0178682,0.06836891157895753,1,1,1,1,0,0.0,0,0,0
4.705968856811523,1.0,0.9018672638307812,0.28828874320225784,0.2076388788536062,6.595150846428359,91.11115788067079,0.26267216666666665,0.1917814,0.004889,0.012942730372702807,1,0,1,1,1,1.3548910965168848,0,0,0
4.782939195632935,0.8001985216956276,0.8738613330353073,0.6945291735230888,0.0,2.4101490673646278,33.3350192975345,0.20073700000000003,0.1774688,0.011248600000000001,0.03661435771334961,1,1,1,1,0,1.3548910965168848,0,0,0
4.89114236831665,0.5067989361033798,0.9432074892730613,0.5910091800730286,0.0,2.453195575811033,32.937759945916554,0.11917133333333334,0.1795532,0.0089724,0.03954284422188981,1,0,1,1,0,0.0,1,0,0
4.980750322341919,0.7803185223910749,0.6695836354427415,0.5019874193176285,0.2735195862876951,2.8879476004486824,40.25908275755341,0.17391716666666668,0.1208162,0.0072234000000000005,0.029314927426406078,1,0,1,1,0,0.0,0,0,0
5.055678844451904,0.8800656132276444,0.8817393037509086,1.0,0.09974709083656952,1.7617287441041427,20.05496008090061,0.18755616666666666,0.15212699999999998,0.0168426,0.06040403487352197,1,1,1,1,0,0.0,0,0,0
5.141501426696777,0.7718802608816938,1.0,0.8872869090589378,0.0,1.9968519287272963,24.654162703075748,0.15627283333333333,0.1961028,0.014196799999999999,0.051825525112729504,1,1,1,1,0,0.0,0,0,0
5.222012758255005,0.9582640215473245,0.6713999563895112,0.6482409388065167,0.18638376066563067,2.5137452849066557,31.09457230802102,0.18489066666666668,0.12547619999999998,0.0098846,0.03799191820072424,1,0,1,1,0,0.0,0,0,0
5.330852031707764,0.9411156958845547,1.0,1.0,0.0,1.9410215937251822,21.070333789424062,0.17014300000000002,0.1962586,0.0172942,0.06007054716848485,1,1,1,1,0,0.0,0,0,0
5.408769130706787,0.9470554237756876,0.9788049158720993,1.0,0.005939727891132951,1.9257677628714998,15.155935871556693,0.16342416666666668,0.1833558,0.0227874,0.08333673244262121,1,1,1,1,0,0.0,0,0,0
5.489192008972168,1.0,0.5517634002139586,0.3390781334791713,0.05294457622431237,4.575363937219312,36.76611736334405,0.17581449999999998,0.0985078,0.007364,0.031346950896048595,1,0,1,1,1,0.33268516136090387,0,0,0
5.639069080352783,0.7843000187368984,0.7378525467386313,0.5620457411160202,0.0,2.7079322213727397,21.901399027844384,0.12607333333333334,0.12044079999999999,0.0111602,0.05626864495699459,1,0,1,1,0,0.33268516136090387,0,0,0
5.720961093902588,1.0,0.5892358467143523,1.0,0.21569998126310164,1.5891769290214501,13.395652018019074,0.18228683333333331,0.0915864,0.0203524,0.08578871106484297,1,1,1,1,0,0.0,1,0,0
5.841998100280762,1.0,0.710053506522942,1.0,0.0,1.709982508272115,13.517536636386751,0.20913683333333333,0.10266139999999999,0.0229736,0.08485682522289864,1,1,1,1,0,0.0,0,0,0
5.925376892089844,0.6861947612844858,1.0,0.4465397328173678,0.0,3.775514441242101,34.007393659100586,0.1365305,0.1986756,0.0097598,0.03816359582891504,1,0,1,1,0,0.0,0,0,0
6.078327655792236,0.6611436442276764,1.0,0.4124811291345135,0.0,4.026465407452172,41.45616584209937,0.12005116666666667,0.2250792,0.0082276,0.032252616065996734,1,0,1,1,0,0.0,0,0,0
6.225248575210571,1.0,0.4210973873006506,1.0,0.33885635577232365,1.4210552817724735,9.895898548336904,0.20140066666666667,0.0868104,0.0290344,0.11454003830730401,1,1,1,1,0,0.0,0,0,0
6.4045233726501465,0.9177011980653128,0.7871101251790478,1.0,0.0,1.7047408491594445,7.022319230815411,0.16604116666666666,0.1457734,0.0443176,0.17481928905023675,1,1,1,0,0,0.0,0,0,0
6.477261066436768,0.8019064972701269,0.6250151773506544,0.20512004795134056,0.0,6.953617294540055,28.379727232798704,0.13891616666666667,0.1108276,0.0087036,0.0423712792349218,1,0,1,1,0,0.0,0,0,0
6.553148984909058,0.9871064285806914,1.0,0.2015453414348553,0.18519993131056456,9.854958286862727,48.86898516387432,0.16341416666666667,0.2407594,0.0081726,0.02654563657438661,1,0,1,1,1,1.2498079787470238,0,0,0
6.630932331085205,1.0,0.4564885844030433,0.3984682599343696,0.01289357141930858,3.6545523836817644,20.029849175878446,0.2059251666666667,0.1049102,0.0154236,0.05736425109283393,1,0,1,1,1,1.2498079787470238,0,0,0
6.705747365951538,1.0,0.8100314374603751,0.42584307375673985,0.0,4.249702716129053,25.484394766593965,0.22612016666666668,0.1780184,0.015762199999999997,0.04734371451031094,1,0,1,1,1,1.2498079787470238,0,0,0
6.793431997299194,0.8248830912871243,0.6057017058831505,0.4604005493082495,0.0,3.1068036711778255,18.647411550201795,0.17699683333333335,0.12631520000000002,0.016170999999999998,0.06397111780446238,1,0,1,1,1,0.0,1,0,0
6.87503457069397,0.9337582570828197,0.7811999180711947,0.21722276119835773,0.10887516579569534,7.89175586439666,46.98030245438748,0.1908185,0.1551572,0.007266400000000001,0.02559377206002885,1,0,1,1,1,0.6448014978908038,0,0,0
6.985819339752197,0.9521027247579167,0.7785291285848328,0.6683036656339673,0.01834446767509701,2.589351229396963,15.550384499516403,0.18209833333333333,0.1447174,0.020923,0.07780126961002512,1,0,1,1,0,0.6448014978908038,0,0,0
7.061732053756714,1.0,0.7228674598628615,0.7481850039235649,0.047897275242083315,2.302555110457429,14.501338694039477,0.19754799999999997,0.12840880000000002,0.022384599999999998,0.08151911073716006,1,1,1,1,0,0.0,1,0,0
7.137972593307495,1.0,0.9936201727861426,0.374511848621199,0.0,5.3220958710309185,34.613956343624295,0.20528416666666668,0.1686404,0.0107056,0.03493214885162387,1,0,1,1,1,0.40691462475510437,0,0,0
7.236757755279541,0.6722265011244934,1.0,0.5487086623719462,0.0,3.0471940692348283,21.076387022805037,0.13008366666666665,0.183551,0.0147856,0.06155171466363086,1,0,1,1,0,0.40691462475510437,0,0,0
7.317009687423706,1.0,0.7382365992869556,0.9020753176367541,0.32777349887550655,1.9268279294544701,14.420929886084943,0.20630133333333334,0.1291564,0.0231688,0.0816391615398862,1,1,1,1,0,0.0,1,0,0
7.399130344390869,0.7955506499010171,0.8423495113062731,0.40211186230382656,0.0,4.0724809850833354,29.867206953253472,0.15626016666666667,0.1403108,0.009833,0.04089472711021658,1,0,1,1,0,0.0,0,0,0
7.503964900970459,0.7543577906077221,1.0,0.30161301182528594,0.0,5.814988819983947,46.99069831421768,0.13916783333333332,0.19095460000000003,0.0069274,0.027301110590923976,1,0,1,1,0,0.0,0,0,0
7.58748197555542,0.8463044212477436,1.0,0.6483616602654235,0.09194663064002151,2.8473609688689803,24.328559812704153,0.1485265,0.19844959999999998,0.0141662,0.052938706990897415,1,0,1,1,0,0.0,0,0,0
7.67094874382019,0.8420060834790765,1.0,1.0,0.0,1.8419218912899475,15.201402974983095,0.14057933333333333,0.2070558,0.022775200000000002,0.08600490177690798,1,1,1,1,0,0.0,0,0,0
7.778684377670288,0.7706895450830709,1.0,0.4838879709956,0.0,3.65874701687404,33.857720226456564,0.12064616666666667,0.2324982,0.0103332,0.03972091163589918,1,0,1,1,0,0.0,0,0,0
7.860938310623169,0.8292792082930249,0.6804707074603831,0.8134449353459808,0.05858966320995407,1.8558900069991902,16.48746583960442,0.12358866666666667,0.1506166,0.016537200000000002,0.07729157855253886,1,1,1,1,0,0.0,0,0,0
7.9410080909729,0.938787314944873,0.7515714545838391,1.0,0.10950810665184807,1.6902897405546566,13.340151528993319,0.13336933333333334,0.1585786,0.0217924,0.09536467010375385,1,1,1,1,0,0.0,0,0,0
8.013707160949707,1.0,1.0,0.45574660800296835,0.061212685055127,4.387660157793642,46.812829104834854,0.22066,0.2290832,0.0095094,0.026554416588068827,1,0,1,1,1,0.4162462583748636,0,0,0
8.08885931968689,0.7034651527577463,1.0,0.7347599896818213,0.0,2.318217315784676,26.54505023400372,0.14840683333333335,0.24323440000000002,0.014657600000000002,0.04979692821552107,1,1,1,1,0,0.4162462583748636,0,0,0
8.166598558425903,0.7736537854886573,0.6038624158058807,0.7858987129777485,0.07018863273091092,1.7526952379800373,19.654604025895296,0.15580233333333335,0.14021,0.014965799999999998,0.06237612620435268,1,1,1,1,0,0.4162462583748636,0,0,0
8.242391109466553,0.8040972733145785,0.5250780905207185,0.507425991312025,0.03044348782592121,2.619127663588097,29.071399494365174,0.1547595,0.1165162,0.0092348,0.04110398389240858,1,0,1,1,0,0.0,1,0,0
8.323412895202637,0.8585814127655328,0.5649809949455555,1.0,0.054484139450954316,1.4235200557055179,6.09824859602925,0.1574323333333333,0.1194428,0.0453188,0.1978140244021322,1,1,1,0,0,0.0,0,0,0
8.398300647735596,0.9210441000986956,0.4930862967068061,0.2992343612129133,0.06246268733316285,4.724584211030737,19.994393085996485,0.16149133333333332,0.0996794,0.012967200000000002,0.05859584346316896,1,0,1,1,1,0.316362145080577,0,0,0
8.508400440216064,0.9776993663058426,0.6118131991510568,0.3006352465722297,0.056655266207147004,5.285754109554004,22.47573860248279,0.16050483333333335,0.1158018,0.012198,0.053038030995927375,1,0,1,1,1,0.33742121762193406,0,0,0
8.597349643707275,1.0,0.8494125154191089,0.47181341166027246,0.022300633694157357,3.919177691755371,17.43688910804295,0.1657105,0.1524476,0.018152,0.07058117406603788,1,0,1,1,1,0.0,1,0,0
8.697384595870972,1.0,1.0,0.5808093066491875,0.0,3.4430503645001256,17.974309870343575,0.1759925,0.2040318,0.0210482,0.07053412605502775,1,0,1,1,1,0.35117943080777353,0,0,0
8.767931461334229,1.0,1.0,0.5807879880864377,0.0,3.443176724291947,20.70127361731646,0.21659616666666667,0.2030884,0.0201782,0.059619581321321266,1,0,1,1,1,0.35119231907691606,0,0,0
8.844408750534058,0.7518922989309377,0.39009839994447304,0.26729062253966535,0.0,4.271244399028954,25.788892108998226,0.15557866666666667,0.0756838,0.0088714,0.0441387456729793,1,0,1,1,0,0.0,1,0,0
8.921995401382446,0.9360533312150561,1.0,0.28980215924827046,0.1841610322841184,6.6786440509294245,41.78443898620358,0.18490583333333332,0.20286239999999997,0.009182599999999999,0.029947498440594564,1,0,1,1,1,1.2051890813937416,0,0,0
8.996336221694946,1.0,0.46123180251188184,0.5448398214535086,0.06394666878494393,2.68163886172623,19.65807510493664,0.23698433333333332,0.0894992,0.0165132,0.056808108915027904,1,0,1,1,0,1.2051890813937416,0,0,0
9.07900071144104,0.9008288233215427,0.7629088228863067,0.25189508176692493,0.0,6.602659204860056,46.7240578844483,0.2031885,0.1408996,0.007266400000000001,0.025254384119238065,1,0,1,1,1,1.2051890813937416,0,0,0
9.15510368347168,1.0,0.6270119550310128,0.4465190460339021,0.09917117667845732,3.6431763702874007,27.09660589844023,0.22545866666666667,0.1106506,0.012307799999999999,0.042171804170713464,1,0,1,1,1,0.0,1,0,0
9.249038696289062,0.6433396581116975,1.0,0.41960012153437737,0.0,3.915747396268229,28.275153613311343,0.13712549999999998,0.1747682,0.0109342,0.04518518022622923,1,0,1,1,0,0.0,0,0,0
9.325023174285889,0.7802439827387962,1.0,0.38040498204805556,0.13690432462709878,4.67889795596408,34.97117815431544,0.1589205,0.1757446,0.009472600000000001,0.03583121450061555,1,0,1,1,1,0.8106072109607271,0,0,0
9.428654909133911,0.8708008047250572,0.8952241054060118,0.41397258648851054,0.09055682198626092,4.265254372689737,32.14656968904508,0.16671,0.1478792,0.009689199999999999,0.03793178073448254,1,0,1,1,1,0.8106072109607271,0,0,0
9.510498762130737,0.7717301850629569,0.8216715021469745,0.3153478325011002,0.0,5.051553769051095,37.881782728241966,0.1406885,0.129248,0.0070284,0.032205310457928134,1,0,1,1,0,0.0,1,0,0
9.589462041854858,0.9762080007138997,0.7287415751295515,0.8515115500928212,0.2044778156509428,2.0021447286120178,15.33817863525827,0.16975933333333335,0.10934459999999999,0.0181032,0.07691507193587839,1,1,1,1,0,0.0,0,0,0
9.66595983505249,1.0,0.6128064013941115,1.0,0.023791999286100318,1.6127451268814232,8.565175945576778,0.16873916666666666,0.0878386,0.0298676,0.1348775568320287,1,1,1,1,0,0.0,0,0,0
9.745674133300781,1.0,1.0,1.0,0.0,1.9999000099990003,10.435231524710971,0.161471,0.14910879999999999,0.0296722,0.11824595471009612,1,1,1,1,0,0.0,0,0,0
9.838749885559082,1.0,1.0,0.5414980728716141,0.0,3.6929599645642095,22.12498311304022,0.19435116666666666,0.14401239999999998,0.015197800000000001,0.05413119896995263,1,0,1,1,1,0.37666936032166987,0,0,0
9.91972017288208,1.0,0.8482643688497934,0.3245852659391545,0.0,5.692787948056053,41.27597937596343,0.24589033333333332,0.116388,0.0086794,0.027490541818601825,1,0,1,1,1,0.3824956636862997,0,0,0
9.995102167129517,0.6499486180226721,0.7632126528788652,0.805511307634761,0.0,1.7542718895676994,12.226922246603062,0.15277366666666667,0.1001038,0.0205902,0.09674211674519141,1,1,1,1,0,0.0,1,0,0
10.076200008392334,0.9221711074154786,0.7019962516660614,0.8440161872951358,0.27222248939280647,1.9242224986660905,14.250405905726579,0.20650233333333334,0.087717,0.0205534,0.07931616974377075,1,1,1,1,0,0.0,0,0,0
10.161867380142212,0.7692132788099848,1.0,0.4923989843116598,0.0,3.59252168059364,31.223896787966332,0.16365066666666667,0.1950806,0.0113922,0.04058510688577616,1,0,1,1,0,0.0,0,0,0
10.265589237213135,0.826726172420106,0.6322190968932765,0.7028358538417506,0.05751289361012124,2.0756449700769597,18.2881021720665,0.16531133333333334,0.1159182,0.0152832,0.06507303656969086,1,1,1,1,0,0.0,0,0,0
10.356923580169678,0.9273739961083892,0.9482870458790748,1.0,0.10064782368828318,1.875573484639,9.909880763795055,0.17558283333333333,0.1646304,0.0342408,0.12480196109452943,1,1,1,1,0,0.0,0,0,0
10.430135488510132,0.8851721337619063,0.9693713806758982,0.6722859623329104,0.0,2.758301955030312,14.529782504585746,0.1604155,0.1610838,0.0220338,0.08571269190321637,1,0,1,1,0,0.0,0,0,0
10.502455711364746,1.0,0.5490180698306953,0.34233883751291383,0.11482786623809371,4.523780307986462,26.97786117360676,0.2051085,0.0873718,0.0107452,0.041723814997756785,1,0,1,1,1,0.6358306707098582,0,0,0
10.574044942855835,0.477605670355059,0.755181682006453,1.0,0.0,1.2327640759539167,6.502843465316563,0.09385683333333333,0.115146,0.032055600000000004,0.19672718695718971,1,1,0,0,0,0.6358306707098582,0,0,0
10.654783487319946,1.0,0.6462070875127185,0.7146553483720459,0.5223943296449409,2.303315520845574,13.197306179279986,0.19541916666666667,0.0938872,0.0218292,0.08670931913463972,1,1,1,1,0,0.6358306707098582,0,0,0
10.726224899291992,1.0,1.0,0.5660799466425113,0.0,3.5326224672221973,24.31186705063595,0.199585,0.20554519999999998,0.016568,0.05130807725643744,1,0,1,1,1,0.0,1,0,0
10.803091764450073,0.7101575526076274,0.6952497132477862,0.41093375025390516,0.0,3.419444911730968,23.470927188515866,0.13537083333333333,0.1364868,0.011487,0.05287142579357846,1,0,1,1,0,0.0,0,0,0
10.881181955337524,0.9019481176209466,0.5491594496781949,0.45963036587348166,0.19179056501331926,3.1566493645506015,21.604406982575917,0.16408799999999998,0.10289,0.012262200000000001,0.054300289608629815,1,0,1,1,1,0.7787822044081028,0,0,0
10.953587293624878,0.8656209576897428,0.46456188203566157,0.5332270856548522,0.0,2.49430954381775,17.070642959508366,0.15080783333333334,0.0833526,0.013623000000000001,0.06783707377000012,1,0,1,1,0,0.7787822044081028,0,0,0
11.027036905288696,1.0,0.8388362508661364,0.868827845303395,0.1343790423102572,2.116327910085622,14.878649449790878,0.17342116666666665,0.1440398,0.021243400000000003,0.08175410796747407,1,1,1,1,0,0.7787822044081028,0,0,0
