ts_rel,replay_lowNorm,replay_bodyNorm,replay_highNorm,replay_lowRise,replay_ratio,replay_rawRatio,replay_subRaw,replay_subCoreRaw,replay_coreRaw,replay_bodyRaw,replay_supportRaw,replay_contaminationRaw,replay_contaminationWeighted,replay_subOverAvg,replay_coreOverAvg,replay_supportOverAvg,replay_signalActive,replay_highDominant,replay_lowQualified,replay_rawBassSupport,replay_candidate,replay_pendingScore,replay_accepted,logged_candidate,logged_accepted
0.9723499999999987,1.0,0.8953070246868591,0.8512607435945715,0.5,2.226326547174549,2.1284032376747613,0.0004526666666666666,0.0008799999999999999,0.00042733333333333333,0.000244,0.0010263999999999998,0.0002624,0.457355333488264,2.4279213804363056,2.05198656979379,2.272810587985555,0,1,0,0,0,0.0,0,0,0
1.0723199999999977,1.0,1.0,1.0,0.5,1.9999000099990003,1.888302752293578,0.0002593333333333333,0.0007018333333333333,0.00044249999999999997,0.0002808,0.0008703133333333333,0.000336,0.5499361681233429,1.348774106264908,1.949397630710192,1.7941033028155933,0,1,0,0,0,0.0,0,0,0
1.1223099999999988,0.7520877525966345,1.0,1.0,0.2520877525966345,1.7520125513415004,1.7261467889908257,0.000519,0.0008420000000000001,0.000323,0.0003296,0.00103976,0.000336,0.6452108456870728,2.376248569152818,1.376378961555499,1.9637764624679053,0,1,0,0,0,0.0,0,0,0
1.272269999999999,0.9457255915867878,0.9318480731273289,1.0,0.5696817152884706,1.8774859161225044,1.8010855683269476,0.00019333333333333333,0.0005646666666666667,0.0003713333333333333,0.0002808,0.0007331466666666666,0.0003176,0.5883515289235787,0.8933856331062049,1.511903474031885,1.3433406068019413,0,1,0,0,0,0.0,0,0,0
1.3722499999999975,0.9003346757553946,0.8173245259553469,1.0,0.4274718799620007,1.7175874429664448,1.5252293577981653,0.00027466666666666666,0.0006076666666666666,0.00033299999999999996,0.000232,0.0007468666666666666,0.000336,0.7115628970775095,1.2424636710164467,1.3183002879962273,1.3292942529156466,0,1,0,0,0,0.0,0,0,0
1.4222399999999986,1.0,0.7085420489031017,0.9174905102165709,0.5498326621223026,1.862096468826629,1.7268704074816301,0.00034066666666666664,0.0007348333333333332,0.00039416666666666663,0.0001952,0.0008519533333333332,0.0002992,0.5851903041998618,1.4770865399320647,1.4934884292337842,1.4561808116758987,0,1,0,0,0,0.0,0,0,0
1.5222099999999976,1.0,0.8230818135236294,1.0,0.5,1.8229995135722723,1.700830140485313,0.00027466666666666666,0.0006713333333333332,0.00039666666666666664,0.0002136,0.0007994933333333332,0.0003176,0.605152177226767,1.173003192873933,1.4448256117701759,1.3275883504505133,0,1,0,0,0,0.0,0,0,0
1.6221899999999998,0.7966417001867092,1.0,1.0,0.2966417001867092,1.796562043982311,1.5806194125159643,0.0003663333333333333,0.0006639999999999999,0.0002976666666666666,0.0002624,0.0008214399999999999,0.0003176,0.6978583775232182,1.496882118491823,1.076969547456747,1.3254316831002377,0,1,0,0,0,0.0,0,0,0
1.6721800000000009,0.9329468191240724,1.0,1.0,0.5346259690307178,1.9328535337706954,1.9557790549169858,0.00034066666666666664,0.0006789999999999999,0.0003383333333333333,0.0003784,0.0009060399999999999,0.0003176,0.5617527061764499,1.3496785647676373,1.2025436223467862,1.409837164333509,0,1,0,0,0,0.0,0,0,0
1.77215,1.0,0.6508678189052785,1.0,0.5335265904379638,1.6508027386314155,1.7995689655172413,0.0002593333333333333,0.0006788333333333334,0.0004195,0.000232,0.0008180333333333334,0.0003176,0.5684625022373367,1.0251950996759573,1.4346773986603372,1.2456993981583042,0,1,0,0,0,0.0,0,0,0
1.872130000000002,1.0,0.43601801078367824,1.0,0.5,1.435974413342344,1.612946998722861,0.00032533333333333334,0.0007525,0.0004271666666666667,0.0001464,0.00084034,0.0003176,0.6166910460706011,1.257327623211684,1.4089468010824227,1.2516639202906472,0,1,0,0,0,0.0,0,0,0
1.92211,0.7364674144604532,0.5989903677182654,1.0,0.23646741446045316,1.3354242397547431,1.438058748403576,0.0003053333333333333,0.0006106666666666666,0.0003053333333333333,0.0001952,0.0007277866666666665,0.0003176,0.7517990152758491,1.1632786191304973,1.0065258680029419,1.0767811610329614,0,1,0,0,0,0.0,0,0,0
2.022090000000002,1.0,0.8547958288971145,1.0,0.6317662927697734,1.8547103578613284,2.03081098339719,0.000402,0.0008876666666666666,0.00048566666666666664,0.0002624,0.0010451066666666666,0.0003176,0.49385275641158555,1.469092025111234,1.52754800723918,1.4815209037825803,0,1,0,0,0,0.0,0,0,0
2.1220699999999972,0.8451951100934738,0.9074462966513674,1.0,0.3451951100934738,1.7525661501298282,1.793742017879949,0.0003713333333333333,0.000758,0.00038666666666666667,0.0002624,0.00091544,0.0003176,0.583709076651637,1.3193393346783073,1.1954931361049688,1.267520113734805,0,1,0,0,0,0.0,0,0,0
2.2220399999999962,0.7495121985386465,0.7841773465675388,1.0,0.3269146434919096,1.5336361814880366,1.4600917431192661,0.00028999999999999995,0.0006129999999999999,0.000323,0.0002136,0.0007411599999999999,0.000336,0.7447468747229364,1.027866961387733,0.9987569526995005,1.0240642715207584,0,1,0,0,0,0.0,0,0,0
2.2720299999999973,0.42557435994221376,1.0,1.0,0.050818260672890525,1.4255318067615375,1.3238532110091745,8.133333333333334e-05,0.0002593333333333333,0.000178,0.0002992,0.0004388533333333333,0.000336,0.9398075632132469,0.30568013936308647,0.5709339874095855,0.6260814936913193,0,1,0,0,0,0.0,0,0,0
2.3719999999999963,0.6582179726533879,0.9963030416569337,1.0,0.44543079268228103,1.6544555687534463,1.4681957186544343,0.00016266666666666667,0.00042199999999999996,0.0002593333333333333,0.0002808,0.00059048,0.000336,0.7853892663466933,0.630978131952732,0.8431549976082909,0.8531534856768554,0,1,0,0,0,0.0,0,0,0
2.4219899999999974,1.0,1.0,1.0,0.6708910136733061,1.9999000099990003,30.685150522539384,0.006479666666666666,0.06494616666666667,0.0584665,0.138156,0.14783976666666665,0.006311,0.04464484674246835,8.576091693105226,11.786914197276985,11.861411675374328,0,1,0,1,0,0.0,0,0,0
2.5719600000000007,1.0,0.010993733820941383,0.058234306064798756,0.5,17.332746406510793,261.54227828746184,0.14643866666666666,0.2589825,0.11254383333333334,0.0013885999999999998,0.25981566,0.000336,0.0029635642128217777,11.79986412700918,8.295427258215346,8.055783604908497,1,0,1,1,1,0.0,1,0,0
2.6719299999999997,0.06815097757892354,0.0021045455176426833,0.058435405619464934,0.0,1.2019310766195614,18.140325670498083,0.003341666666666667,0.010566666666666667,0.007225,0.00025039999999999996,0.010716906666666666,0.0003176,0.04306300540728167,0.2859861073356118,0.5532322488417012,0.3510373070192969,0,0,0,1,0,0.0,0,0,0
2.771910000000002,0.017138376536899706,0.0025054148108375972,0.06562863702211857,0.0,0.3003833981996804,4.798853211009175,0.0007986666666666667,0.0025101666666666666,0.0017115000000000001,0.0002808,0.0026786466666666666,0.000336,0.1787253055883573,0.07385602160850568,0.14084373162416583,0.09464779811968953,0,0,0,0,0,0.0,0,0,0
2.871880000000001,0.013406678728227846,0.0026597179383106447,0.06967056409164078,0.004837490459777993,0.23170798282932883,3.765978593272172,0.0006,0.0018611666666666668,0.0012611666666666667,0.0002808,0.0020296466666666667,0.000336,0.23502310594226078,0.060019649547446374,0.1118004254136514,0.07746896862437841,0,0,0,0,0,0.0,0,0,0
2.921870000000002,0.0054600063837881635,0.0019050113230841363,0.06392208139551582,0.0,0.11660067189560566,1.9882264529058116,0.00027466666666666666,0.0007731666666666666,0.0004984999999999999,0.0001952,0.0008902866666666665,0.0002992,0.48601409960690045,0.02979366710343352,0.047850076423169643,0.036827139059726545,0,0,0,0,0,0.0,0,0,0
3.021849999999997,0.00476146320099855,0.0022129802331537257,0.07203247723661839,0.002031460009104468,0.09807570327781424,1.7315613026819923,0.00034066666666666664,0.0007501666666666666,0.0004095,0.0002136,0.0008783266666666666,0.0003176,0.5907078823048024,0.04003746216177965,0.04257960804765568,0.03936737277492029,0,0,0,0,0,0.0,0,0,0
3.121819999999996,1.0,0.07139326086248582,0.07646880309737493,0.9976192683995008,13.993861958372714,410.2491219667944,0.20414233333333331,0.36887116666666664,0.16472883333333335,0.0064912,0.37276588666666666,0.0003176,0.0018834853952589383,8.44981370450835,7.478766355792369,7.403872771374516,1,0,1,1,1,1960.3785520806189,0,1,0
3.271779999999996,0.08367126676786792,0.0037437516203522704,0.0884867587550782,0.0,0.9879017995249029,29.844877675840973,0.010792999999999999,0.023394166666666664,0.012601166666666665,0.0003112,0.023580886666666665,0.000336,0.026274865328282028,0.46743021852416133,0.5923771905482694,0.4891681405081288,0,0,0,1,0,0.0,1,0,0
3.3717599999999983,0.013427065549569657,0.0027278923384208295,0.09393703013102066,0.0,0.1728569890535957,5.088149847094801,0.0007526666666666667,0.0026575,0.0019048333333333332,0.0002136,0.00278566,0.000336,0.1652735375423431,0.03533134649953878,0.09658021244774197,0.06249733337086703,0,0,0,0,0,0.0,0,0,0
3.4217499999999994,0.009400469220105684,0.003210665587211044,0.0914865627811401,0.002686936445320855,0.13878820671206865,3.923212005108557,0.0006763333333333334,0.0019706666666666666,0.0012943333333333333,0.000244,0.0021170666666666667,0.0003176,0.2204432927675721,0.03441384218796958,0.07092807460355993,0.051415026173420475,0,0,0,0,0,0.0,0,0,0
3.5217199999999984,0.0042932340300477784,0.003408403598191799,0.09712102406788,0.0,0.08024640455126714,2.1571679438058746,0.00016266666666666667,0.0007195,0.0005568333333333333,0.000244,0.0008659,0.0003176,0.45162819358202594,0.00899022675051907,0.03307947518538792,0.02281613098269578,0,0,0,0,0,0.0,0,0,0
3.5717099999999995,0.003151115439928324,0.0033390924439455683,0.10006737841821908,0.001004498424904435,0.06579195730129264,1.7448914431673053,0.000422,0.0008186666666666667,0.00039666666666666664,0.000232,0.0009578666666666667,0.0003176,0.5926847474496144,0.025299783611020876,0.025561260503334734,0.027374070355532507,0,0,0,0,0,0.0,0,0,0
3.6716900000000017,1.0,1.0,0.6614682758495316,0.9984244422800358,3.0232707235419296,112.14961173148505,0.058263333333333334,0.17735316666666667,0.11908983333333334,0.1138122,0.24564048666666666,0.0019776,0.01055411486843309,2.912198002375498,5.0029337746561495,4.738101682707695,1,0,1,1,1,354.23477604505644,0,0,0
3.7716600000000007,0.9956184892701077,0.022031649653590512,0.13336813935577793,0.0,7.625416401518444,240.01541911970844,0.15417499999999998,0.2658643333333333,0.11168933333333332,0.002362,0.2672815333333333,0.00037559999999999997,0.003320763079998916,5.015432557578068,3.6221813740620363,3.869233310901638,1,0,1,1,1,0.0,1,0,0
3.8216500000000018,0.1461699405600235,0.0020528047363695206,0.12292636945859536,0.0,1.2056175106940075,37.220795107033645,0.013514,0.029428666666666665,0.015914666666666667,0.0002136,0.029556826666666664,0.000336,0.020943940053789356,0.4602542706947782,0.5369100921978396,0.4483950557949227,0,0,0,1,0,0.0,0,0,0
3.921629999999997,0.033300607681805046,0.0038606111330789115,0.1304979212052595,0.0,0.2853124955666091,8.930581039755351,0.0009966666666666668,0.004412,0.003415333333333333,0.0003784,0.0046390400000000005,0.000336,0.09224754555637717,0.03678713940785017,0.12399940427867338,0.07603151224291112,0,0,0,1,0,0.0,0,0,0
4.021599999999996,0.012320933096425388,0.002512747547828507,0.13853500843073613,0.0,0.10771940517257557,3.4915902140672785,0.0005496666666666666,0.00174,0.0011903333333333334,0.000232,0.0018792,0.000336,0.2527202527202527,0.022013654758644807,0.046799180538804976,0.03338790132124993,0,0,0,0,0,0.0,0,0,0
4.121579999999998,0.012909511309979218,0.003683934659317392,0.13901424013324565,0.006749044761766524,0.11999811056946712,3.8200031928480205,0.000417,0.0015918333333333333,0.0011748333333333333,0.0003204,0.0017840733333333333,0.0003176,0.23232111420504145,0.018126366061387053,0.05000543788919551,0.03435940071724994,0,0,0,0,0,0.0,0,0,0
4.221549999999997,0.004864358101315231,0.0034274604858237226,0.14757582918551035,0.0,0.056825945270956656,1.91044061302682,0.00027466666666666666,0.0006916666666666666,0.000417,0.0002808,0.0008601466666666665,0.0003176,0.5424608867937419,0.012964093914214396,0.01926280053976364,0.01798011309341774,0,0,0,0,0,0.0,0,0,0
4.271539999999998,1.0,1.0,0.6793544162208538,0.9975678209493424,2.943685333777971,175.74880403774412,0.10367300000000002,0.26260083333333334,0.15892783333333332,0.10793459999999999,0.3273615933333333,0.001419,0.006343640410333545,3.731173922254588,4.870554929494905,4.663230394205241,1,0,1,1,0,0.0,0,0,0
4.37152,0.6087778796849049,0.01920879382825102,0.20167135174610015,0.0,3.1128634867030653,187.5828636607622,0.13257333333333335,0.2237115,0.09113816666666667,0.0019529999999999999,0.2248833,0.0003968,0.004298560754905844,3.6654219427179506,2.4426647164545763,2.7233751145023395,1,0,1,1,1,2.8336025280814807,0,0,0
4.471489999999999,0.09947415869062391,0.0035375060843771174,0.18128746039292373,0.0,0.5684608216667199,33.18073394495413,0.011317,0.025345,0.014028,0.0003388,0.02554828,0.000336,0.02360996340455672,0.3310951137238104,0.3957309842639059,0.32748719691359957,0,0,0,1,0,0.0,1,0,0
4.52148,0.020513479544910364,0.0020999689644818583,0.16632952453177002,0.0,0.13647487471525171,7.772712090848363,0.001302,0.004109666666666667,0.0028076666666666666,0.0001952,0.004226786666666667,0.0002992,0.10229805934563889,0.041267528487362426,0.08550295672080455,0.05861568609850368,0,0,0,1,0,0.0,0,0,0
4.6214599999999955,0.011776587184419953,0.003206924272717717,0.18743331612560368,0.0015198474119647708,0.08043110295684862,4.547733077905491,0.0007883333333333333,0.0023066666666666665,0.0015183333333333333,0.0002808,0.0024751466666666664,0.0003176,0.18828402273320108,0.027100477892748467,0.05005785162426697,0.03719823290803587,0,0,0,0,0,0.0,0,0,0
4.721430000000002,0.004584938262981117,0.0036275142940040733,0.18744930143772337,0.0,0.04432142638369346,2.394873079492318,0.00016266666666666667,0.0007195,0.0005568333333333333,0.0002992,0.0008990199999999999,0.0002992,0.40632667288348895,0.0060752852025807965,0.019922770762030844,0.014668744807044689,0,0,0,0,0,0.0,0,0,0
4.821409999999997,0.00558120155862081,0.0029860293107466023,0.22347042389122737,0.0032887324271302517,0.03876734103963697,2.225917431192661,0.0003663333333333333,0.0010048333333333333,0.0006385000000000001,0.000232,0.0011440333333333332,0.000336,0.432043204320432,0.014853894316344112,0.02478196382025144,0.020256764916819017,0,0,0,0,0,0.0,0,0,0
4.871390000000002,1.0,0.731453193901047,0.7422771635535609,0.9972093992206896,2.3324440444969574,228.95712192923148,0.15226233333333333,0.367907,0.21564466666666668,0.0551574,0.40100144,0.0010831999999999999,0.004354763569411655,4.3665166098245365,5.2653919530167554,4.771634394681677,1,1,1,1,0,0.0,0,0,0
4.971369999999997,0.41756414976148715,0.11776255995750812,0.2953534308742692,0.0,1.8122203155151286,184.3596837944664,0.11892200000000001,0.203743,0.084821,0.008365000000000001,0.208762,0.00040599999999999995,0.004519145146927871,2.8590757926145316,1.907617086546046,2.2204833920943416,1,0,0,1,0,0.0,0,0,0
5.021359999999998,0.03846611463666427,0.004073030528251826,0.2746317350265196,0.0,0.15520283872847881,17.076472269868496,0.0020243333333333333,0.009608,0.0075836666666666665,0.0002808,0.00977648,0.00036639999999999996,0.04726432764429981,0.052677311115783436,0.18267769226872882,0.11201634039001147,0,0,0,1,0,0.0,0,0,0
5.171319999999998,0.011442693207601563,0.00416312646241728,0.2853052154002461,0.0,0.055029897221721545,5.412723214285714,0.0008596666666666667,0.0029221666666666667,0.0020625,0.0002624,0.0030796066666666667,0.000348,0.15676099354036596,0.024268327360451942,0.0537700226271759,0.038236293515332004,0,0,0,0,0,0.0,0,0,0
5.221309999999999,0.0076169443701888375,0.0048909883819564706,0.2838239326116025,0.001895597766388056,0.04440602324775663,3.971788990825689,0.00044233333333333337,0.0017748333333333336,0.0013325000000000001,0.0002992,0.0019543533333333334,0.000336,0.22221928281371936,0.013558145308272379,0.037645730789575046,0.026319666938392713,0,0,0,0,0,0.0,0,0,0
5.371269999999999,0.0032293796408805944,0.005678723809532724,0.31044468176967394,0.0,0.029007431069434594,2.1424311926605504,0.0004223333333333333,0.0009388333333333332,0.0005164999999999999,0.0003176,0.0011293933333333332,0.000336,0.47520719599468225,0.01405495808518395,0.01584091611525755,0.01651051744903255,0,0,0,0,0,0.0,0,0,0
5.57122,0.30741513381117214,0.024845503938886234,0.34986355487156184,0.30580044399073186,0.9497007134701103,103.12079510703366,0.035202,0.07882966666666666,0.04362766666666667,0.0012330000000000002,0.07956946666666666,0.000336,0.007573116638017045,1.155642722019621,1.302815585190348,1.1482270349895358,1,0,0,1,0,0.0,0,0,0
5.7711700000000015,0.016197087789178798,0.007693830516473538,0.39428765965519447,0.0,0.06083080369864293,5.684556574923547,0.0007476666666666666,0.002787333333333333,0.0020396666666666666,0.0003388,0.002990613333333333,0.000336,0.149802937802058,0.026622601480104282,0.06585643155192217,0.04673336280274807,0,0,0,0,0,0.0,0,0,0
5.8711499999999965,0.01267054385798491,0.005882305529568581,0.39565161197710375,0.004571999963395511,0.047132718662514644,4.422892720306513,0.0006866666666666667,0.0021896666666666666,0.001503,0.000244,0.0023360666666666667,0.0003176,0.1925548684370074,0.026520287181257648,0.05252684726860305,0.03955375831420785,0,0,0,0,0,0.0,0,0,0
5.921139999999998,0.0056994074990527055,0.00576268665987261,0.43127173132539176,0.0,0.02680308726629055,2.2664373088685017,0.00027466666666666666,0.0009308333333333334,0.0006561666666666668,0.000232,0.0010700333333333333,0.000336,0.4224466702988139,0.011519933141930006,0.02487617155796958,0.01966202916130733,0,0,0,0,0,0.0,0,0,0
6.021109999999997,0.5296401228882467,1.0,1.0,0.5267904191387204,1.5295871641718297,30.454402966530953,0.006693666666666667,0.064133,0.057439333333333335,0.1548984,0.15707203999999997,0.0068756,0.045722000096113116,0.29788280488300367,1.9901177740744609,2.5078013522696967,0,1,0,1,0,0.0,0,0,0
6.121089999999999,1.0,0.07577489596629632,0.07494587033936195,0.7351799385558766,14.33623050943543,354.6561895000569,0.22384633333333334,0.4203056666666667,0.19645933333333332,0.011056400000000001,0.4269395066666667,0.0004854,0.0023900360215619917,5.8020065601658,4.6477202328844545,4.651879215334918,1,0,1,1,1,388.4598442050037,0,1,0
6.221059999999998,0.1462835853386658,0.0031968893219327887,0.04904169437606033,0.0,3.043860749202567,69.16558116232464,0.015269,0.042340499999999996,0.0270715,0.00043940000000000006,0.04260414,0.0002992,0.010945617984762472,0.4158688721832009,0.6594094335309458,0.48499794469313245,0,0,0,1,0,0.0,1,0,0
6.271049999999999,0.047389885174099464,0.00283659899908718,0.05363689639659713,0.0,0.9365349982581717,21.52833652618135,0.0037839999999999996,0.012295833333333332,0.008511833333333333,0.0003784,0.012522873333333332,0.0003176,0.03634335776312889,0.11102847168426996,0.22136962660896062,0.15305717023289228,0,0,0,1,0,0.0,0,0,0
6.371030000000001,0.012024825357073754,0.0026961792223073023,0.06023944502975601,0.0,0.24562712786092367,5.672706422018349,0.0008136666666666666,0.002848166666666667,0.0020345000000000003,0.0003388,0.003051446666666667,0.000336,0.15014880819383492,0.02589651129731788,0.057249430434400665,0.04040745291827975,0,0,0,0,0,0.0,0,0,0
6.471,0.008121255262091238,0.001547699944977098,0.05344348005777612,0.0021088425835543616,0.1824490152027313,4.142682072829132,0.000778,0.002072333333333333,0.0012943333333333333,0.00018319999999999998,0.002182253333333333,0.0002808,0.19996391914089576,0.02685668500297144,0.03946376388764661,0.03133163733322551,0,0,0,0,0,0.0,0,0,0
6.520990000000001,0.003272275313849766,0.001859267232162332,0.06228125992923703,0.0,0.0838640090300607,1.9630427841634739,0.00019333333333333333,0.0006995,0.0005061666666666667,0.0002136,0.00082766,0.0003176,0.50068839399258,0.007250029188794575,0.016752346835259044,0.012903084282832067,0,0,0,0,0,0.0,0,0,0
6.620969999999996,0.00991247870008289,0.041850574678486435,0.12328318257062248,0.008276341043158006,0.42034134878052587,8.773957430415102,0.0008543333333333334,0.0022986666666666667,0.0014443333333333333,0.004529,0.005016066666666667,0.0005922,0.1422964790311729,0.03472676513792574,0.05174402624371478,0.08442553974672702,0,0,0,1,0,0.0,0,0,0
6.670950000000001,1.0,1.0,0.341000173212585,0.9950437606499586,5.8636733636411,160.07815520574425,0.103317,0.26648166666666667,0.16316466666666665,0.10723540000000001,0.3308229066666667,0.0015898,0.006987950437389377,3.343720492290373,4.212530157073081,4.077850025899919,1,0,1,1,1,388.6470116225616,0,0,0
6.770929999999996,0.494718721829318,0.008248398289059254,0.07650854143905755,0.0,6.566723640321091,176.53753822629974,0.09691899999999999,0.17295616666666666,0.07603716666666667,0.0008331999999999999,0.17345608666666665,0.000336,0.004390028607482054,2.6787686382195,1.8226686026967354,1.9596648401843777,1,0,0,1,0,0.0,1,0,0
6.820919999999997,0.09388469560945083,0.0037678753115915373,0.07451271846571147,0.0,1.3101328155730565,34.66091954022988,0.011307,0.025311999999999998,0.014004999999999998,0.0003694,0.025533639999999996,0.0003176,0.022324315509494867,0.3307053640403749,0.3545525227975381,0.30588448681223823,0,0,0,1,0,0.0,0,0,0
6.920889999999996,0.01793481471532235,0.002841315130290583,0.0836845208265541,0.0,0.24916451916971033,6.6113914373088685,0.0013629999999999998,0.0038831666666666667,0.0025201666666666666,0.0002624,0.004040606666666667,0.000336,0.12548519697939203,0.04318162631719527,0.06896617464700655,0.05239372779712958,0,0,0,1,0,0.0,0,0,0
7.020869999999999,0.008568465428068734,0.004244004189576893,0.08883900218497828,0.0,0.14518343246970372,3.6774464831804283,0.0004476666666666667,0.0015818333333333333,0.0011341666666666666,0.0003692,0.0018033533333333333,0.000336,0.2478448805771245,0.0153969533839521,0.03364537632505642,0.025365506552185276,0,0,0,0,0,0.0,0,0,0
7.120839999999998,0.0038162513747784814,0.002831118439630399,0.09431040589003749,0.0,0.07146849704541824,1.8528287461773703,0.000112,0.0005878333333333333,0.0004758333333333333,0.000232,0.0007270333333333334,0.000336,0.5463118530160966,0.0041856680485973415,0.015324375882273164,0.011105629682178934,0,0,0,0,0,0.0,0,0,0
7.170829999999999,0.0029417880447397977,0.0037619317472317782,0.08120760628072893,0.001033662357350557,0.08367876147381005,1.9831932773109244,0.00027466666666666666,0.0006306666666666666,0.000356,0.0002992,0.0008101866666666666,0.0002808,0.5243501643262624,0.011147498262230604,0.01244965577191968,0.01343751650938975,0,0,0,0,0,0.0,0,0,0
7.270810000000001,1.0,0.7261653127327508,0.29135626187607355,0.9985291059776301,5.922896635059275,258.33946615824595,0.15019766666666667,0.3666921666666667,0.2164945,0.054403599999999996,0.3993343266666667,0.000949,0.003809154381374463,4.330462437356309,4.9623840947262075,4.568195781201782,1,0,1,1,1,591.4013851838031,0,0,0
7.37078,0.4137535497139214,0.024431573800498686,0.11941793333764426,0.0,3.667107615358795,184.82604345340195,0.11949666666666665,0.2038753333333333,0.08437866666666666,0.0017242,0.2049098533333333,0.00036639999999999996,0.004289735745721699,2.8815907034042527,1.7996083529706022,2.1164941757898763,1,0,0,1,0,0.0,1,0,0
7.420770000000001,0.07517724569146896,0.004099587644142229,0.10047428962123309,0.0,0.7892358338751146,38.22803941215765,0.013168666666666667,0.0280485,0.014879833333333333,0.0002808,0.02821698,0.0002992,0.01988262693449144,0.3358928090025973,0.3356859708901332,0.30896376403279,0,0,0,1,0,0.0,0,0,0
7.520749999999996,0.01837350380054597,0.004066918235338796,0.11978189259503064,0.0,0.18802190679478073,8.68822629969419,0.0009766666666666667,0.004402333333333334,0.0034256666666666667,0.0002624,0.004559773333333334,0.000336,0.09377337357153755,0.027019522485818365,0.08344179056592156,0.054034485966485316,0,0,0,1,0,0.0,0,0,0
7.570730000000001,0.00793925168609222,0.005557219194693106,0.12341497045477086,0.0,0.11007953797603934,4.32262996941896,0.0006,0.0020366666666666667,0.0014366666666666666,0.000348,0.0022454666666666665,0.000336,0.2041973908111174,0.018016412677533615,0.03792164478290042,0.028856444588404993,0,0,0,0,0,0.0,0,0,0
7.670709999999996,0.0088183885264758,0.0047602956326851945,0.13101661719034835,0.00484876268342969,0.10432456581230269,4.321024464831804,0.000519,0.0020221666666666665,0.0015031666666666665,0.0002808,0.0021906466666666664,0.000336,0.2009994137517099,0.01691642028262496,0.042978835959079725,0.03052522429620038,0,0,0,0,0,0.0,0,0,0
