time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.000000,0.601285,0.193488,0.029218,0.009314,0.000000,0.316469,0.245548,0.245548,0.122249,0.037626,0.037844,0.009235,0.064016,0.022650,0.012343,0.300742,0.037286,0.045541,0.004519,0.004815,0.001083,0.016773,0.005783,0.025396,0.008222,0.010140,0.009254,0.006039,0.005640,0.001956,0.003823,0.001638,0.001754,0.000350,0.004361,0.002329,0.001787,1,1,1,0,0,0
0.023220,0.632286,0.270721,0.019562,0.014673,0.077233,0.536368,0.362556,0.362556,0.085755,0.006368,0.021253,0.009322,0.043399,0.021019,0.002817,0.632879,0.022882,0.156084,0.003903,0.008439,0.001628,0.041416,0.003688,0.052459,0.008169,0.018583,0.004727,0.003448,0.004172,0.001521,0.001674,0.000745,0.000629,0.000184,0.002152,0.000791,0.000577,0,0,0,1,0,0
0.046440,0.735896,0.065228,0.007067,0.017568,0.000000,0.117135,0.076292,0.076292,0.055558,0.000867,0.005642,0.008155,0.012250,0.008445,0.000841,0.434598,0.020235,0.162343,0.001185,0.011310,0.001275,0.026367,0.007691,0.074660,0.008082,0.037845,0.003106,0.001246,0.004096,0.001627,0.000986,0.000514,0.000299,0.000145,0.001505,0.000370,0.000267,0,0,0,0,0,0
0.069660,0.638048,0.147785,0.006126,0.027601,0.082557,0.285921,0.203056,0.203056,0.046564,0.000329,0.003838,0.003455,0.019085,0.003655,0.000595,0.164957,0.009969,0.102242,0.005645,0.033396,0.004326,0.022154,0.033242,0.080306,0.033379,0.046428,0.007825,0.001359,0.013593,0.001513,0.000823,0.000431,0.000466,0.000130,0.001151,0.000487,0.000280,0,0,0,0,0,0
0.092880,0.592539,0.279374,0.014543,0.028945,0.131589,0.468129,0.436373,0.436373,0.055550,0.000442,0.009847,0.007204,0.031102,0.024468,0.000096,0.328851,0.010121,0.033703,0.019934,0.046216,0.007447,0.034814,0.033900,0.075216,0.032809,0.032054,0.007080,0.001946,0.017969,0.001411,0.000446,0.000606,0.000590,0.000079,0.001036,0.000538,0.000206,0,0,0,0,1,1
0.116100,0.607518,0.182109,0.027822,0.025108,0.000000,0.189821,0.338890,0.338890,0.042443,0.000500,0.015987,0.010820,0.048668,0.063433,0.000203,0.452032,0.018816,0.043555,0.010292,0.056535,0.003164,0.043620,0.016195,0.050242,0.020864,0.031254,0.005794,0.001633,0.021774,0.001568,0.001220,0.000981,0.000818,0.001732,0.003228,0.001416,0.001550,0,0,0,0,0,0
0.139320,0.574317,0.119337,0.041095,0.087949,0.000000,0.020893,0.249501,0.249501,0.076208,0.000583,0.011534,0.014203,0.080503,0.098563,0.000670,0.284419,0.014057,0.045236,0.003147,0.050141,0.002047,0.056028,0.018762,0.125845,0.010546,0.099086,0.115750,0.100360,0.300926,0.250412,0.290709,0.180433,0.129430,0.348567,1.000000,0.448021,0.398637,0,0,0,0,0,0
0.162540,0.546379,0.177664,0.035126,0.245577,0.058326,0.167723,0.329232,0.329232,0.061198,0.000933,0.011628,0.013493,0.051317,0.098367,0.000827,0.185894,0.025667,0.034896,0.005134,0.037245,0.002321,0.042191,0.018425,0.310125,0.028098,0.319575,0.337281,0.407049,0.953463,0.940575,0.950920,0.580727,0.469339,1.000000,1.000000,1.000000,1.000000,0,0,0,0,0,0
0.185760,0.559379,0.212736,0.024604,0.159444,0.035073,0.223125,0.392720,0.392720,0.054472,0.000643,0.005858,0.007692,0.040899,0.067568,0.001004,0.122239,0.085714,0.041524,0.002091,0.018953,0.003912,0.036941,0.016839,0.093798,0.046000,0.271767,0.163128,0.314513,0.628588,0.628039,0.594946,0.333875,0.268698,0.533395,0.901567,0.380207,0.280182,1,1,0,0,0,0
0.208980,0.588990,0.190426,0.010515,0.046966,0.000000,0.144860,0.371609,0.371609,0.063652,0.000399,0.001767,0.003788,0.018337,0.027546,0.001140,0.343463,0.132344,0.041346,0.000554,0.056562,0.002259,0.042411,0.019805,0.014479,0.049268,0.039912,0.032542,0.061893,0.150528,0.090828,0.113987,0.065803,0.043347,0.045940,0.059028,0.021582,0.010920,0,0,1,0,0,0
0.232200,0.557011,0.172355,0.002171,0.031289,0.000000,0.121355,0.340340,0.340340,0.059595,0.000147,0.000359,0.003003,0.004014,0.002980,0.000498,0.668074,0.074410,0.062695,0.001657,0.072949,0.001281,0.039855,0.024761,0.026383,0.040339,0.022393,0.011379,0.015208,0.058347,0.028297,0.030397,0.013975,0.015600,0.012318,0.014961,0.005710,0.003247,0,0,0,0,0,0
0.255420,0.597907,0.161009,0.020947,0.110594,0.000000,0.129482,0.294698,0.294698,0.082563,0.003602,0.008611,0.013170,0.045045,0.026185,0.011725,0.605376,0.077562,0.038456,0.085944,0.056922,0.006802,0.223073,0.140124,0.441792,0.043751,0.094876,0.041282,0.027368,0.029952,0.020088,0.016776,0.007680,0.006763,0.005752,0.015192,0.028165,0.013875,0,0,0,0,0,0
0.278639,0.606708,0.133623,0.233491,0.360180,0.000000,0.069775,0.164458,0.164458,0.056241,0.213181,0.325434,0.197390,0.379861,0.111960,0.152810,0.981720,0.111102,0.057465,0.406964,0.084409,0.022698,1.000000,0.574923,1.000000,0.150190,0.374697,0.238181,0.109461,0.047244,0.034792,0.030036,0.036692,0.011195,0.006285,0.074197,0.210176,0.114263,0,0,0,0,0,0
0.301859,0.579027,0.255948,0.222330,0.280694,0.122325,0.011365,0.027481,0.027481,0.214711,0.998701,0.564755,0.114649,0.211824,0.059093,0.161329,0.873647,0.331154,0.123721,0.352990,0.036284,0.012268,1.000000,0.410006,0.311306,0.084053,0.543588,0.247614,0.105365,0.056452,0.038957,0.022221,0.059336,0.014699,0.005703,0.074094,0.284548,0.119110,0,0,0,0,0,0
0.325079,0.552261,0.224512,0.050523,0.158356,0.000000,0.001242,0.003667,0.003667,0.289137,0.824848,0.058547,0.004188,0.037434,0.053938,0.098510,0.431979,0.329631,0.100369,0.121500,0.044152,0.014664,0.735346,0.175113,0.051743,0.022985,0.349540,0.082061,0.046872,0.061086,0.021730,0.017604,0.033047,0.015440,0.003451,0.035784,0.090019,0.023245,0,0,0,0,0,0
0.348299,0.437448,0.116245,0.033112,0.055785,0.000000,0.000777,0.002259,0.002259,0.203182,0.372745,0.012150,0.000769,0.035193,0.061515,0.055933,0.427612,0.186229,0.071093,0.028064,0.080800,0.007195,0.189967,0.042669,0.053965,0.010020,0.090336,0.038364,0.012839,0.031696,0.008936,0.007242,0.012968,0.006710,0.001436,0.016251,0.025496,0.005828,0,0,0,0,0,0
