time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.325079,0.140392,0.000058,0.000137,0.170504,0.000000,0.000002,0.000001,0.000001,0.000019,0.000266,0.000243,0.000003,0.000049,0.000283,0.000109,0.000456,0.019393,0.044520,0.010659,0.052881,0.011266,0.185000,0.005878,0.960532,0.207122,0.260919,0.005083,0.011402,0.004953,0.001308,0.000296,0.000102,0.000032,0.000021,0.000006,0.000003,0.000002,0,0,0,0,0,0
0.348299,0.133236,0.000037,0.000135,0.159732,0.000000,0.000008,0.000003,0.000003,0.000010,0.000163,0.000029,0.000146,0.000091,0.000299,0.000112,0.000566,0.013654,0.044213,0.013110,0.047430,0.016779,0.178692,0.017848,0.927594,0.193681,0.194965,0.006753,0.004480,0.009093,0.009733,0.008789,0.007213,0.000522,0.000187,0.000065,0.000027,0.000024,0,0,0,0,0,0
0.371519,0.117970,0.000045,0.000425,0.117632,0.000008,0.000065,0.000011,0.000011,0.000007,0.000131,0.000564,0.000596,0.000507,0.000318,0.000140,0.001247,0.009980,0.029421,0.019309,0.011257,0.009735,0.141047,0.020399,0.614843,0.175755,0.137533,0.019376,0.010237,0.036138,0.050214,0.039674,0.023403,0.002128,0.001206,0.000349,0.000094,0.000066,0,0,0,0,0,0
0.394739,0.103819,0.000066,0.000404,0.071053,0.000020,0.000160,0.000057,0.000057,0.000010,0.000044,0.000877,0.000354,0.000324,0.000151,0.000313,0.000837,0.013069,0.016670,0.004254,0.005918,0.005538,0.086395,0.026166,0.230390,0.130909,0.095980,0.032166,0.016573,0.080491,0.040808,0.020194,0.006904,0.000999,0.001189,0.000288,0.000053,0.000025,0,0,0,0,0,0
0.417959,0.089979,0.000051,0.000109,0.054226,0.000000,0.000108,0.000049,0.000049,0.000008,0.000039,0.000211,0.000065,0.000101,0.000021,0.000146,0.000809,0.016322,0.020104,0.005256,0.014592,0.008563,0.103619,0.032383,0.223485,0.019099,0.053100,0.042056,0.011311,0.034057,0.006986,0.002150,0.000382,0.000081,0.000122,0.000032,0.000006,0.000003,0,0,0,0,0,0
0.441179,0.091712,0.000014,0.000063,0.067687,0.000000,0.000031,0.000002,0.000002,0.000010,0.000026,0.000072,0.000016,0.000126,0.000032,0.000070,0.001619,0.016582,0.024663,0.008213,0.020250,0.012566,0.152371,0.047726,0.294094,0.014797,0.091806,0.028843,0.009095,0.005325,0.001950,0.000742,0.000164,0.000031,0.000029,0.000009,0.000002,0.000003,0,0,0,0,0,0
0.464399,0.097276,0.000052,0.000121,0.077584,0.000038,0.000007,0.000004,0.000004,0.000013,0.000232,0.000409,0.000023,0.000084,0.000044,0.000046,0.001191,0.020062,0.031420,0.009332,0.027590,0.013319,0.174239,0.071406,0.346615,0.033809,0.079502,0.014418,0.011621,0.003317,0.001776,0.000370,0.000117,0.000039,0.000024,0.000006,0.000003,0.000002,0,0,0,0,0,0
0.487619,0.102970,0.000109,0.000331,0.086146,0.000056,0.000001,0.000000,0.000000,0.000018,0.000524,0.001118,0.000070,0.000137,0.000251,0.000081,0.001450,0.015898,0.032419,0.012978,0.034090,0.008965,0.159849,0.142865,0.340801,0.046310,0.106794,0.008431,0.009640,0.003720,0.001651,0.000265,0.000076,0.000046,0.000014,0.000005,0.000002,0.000002,0,0,0,0,0,0
0.510839,0.104852,0.000106,0.000210,0.087252,0.000000,0.000001,0.000000,0.000000,0.000039,0.000489,0.000627,0.000030,0.000088,0.000267,0.000037,0.001024,0.011523,0.026446,0.020931,0.034555,0.009082,0.136096,0.215659,0.335884,0.042733,0.080390,0.005767,0.008162,0.004198,0.002022,0.000639,0.000195,0.000052,0.000013,0.000006,0.000003,0.000004,0,0,0,0,0,0
0.534059,0.100928,0.000037,0.000109,0.084833,0.000000,0.000004,0.000002,0.000002,0.000033,0.000146,0.000067,0.000132,0.000223,0.000082,0.000044,0.003064,0.015300,0.030901,0.033106,0.026474,0.009934,0.117625,0.303768,0.266902,0.050390,0.049976,0.010065,0.006518,0.006674,0.017210,0.031061,0.007048,0.001805,0.000336,0.000129,0.000049,0.000043,0,0,0,0,0,0
