time_s,energyAverage,low_band,body_band,high_band,onset_strength,band_00,band_01,band_02,band_03,band_04,band_05,band_06,band_07,band_08,band_09,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,low_band_threshold,low_band_rising_edge,bass_vs_high_ratio,onset_plus_ratio,onset_plus_ratio_peak_picked,onset_plus_ratio_peak_picked_low_qualified
0.325079,0.642957,0.364687,0.194500,0.151224,0.209774,0.259297,0.086903,0.086903,0.497057,0.893272,0.380455,0.128433,0.016585,0.065068,0.381957,0.018781,0.016068,0.028495,0.275998,0.014626,0.047213,0.028963,0.051589,0.122772,0.152455,0.139430,0.094501,0.594524,0.266169,0.395339,0.360610,0.394426,0.205895,0.136660,0.072741,0.174705,0.073284,1,1,1,0,1,1
0.348299,0.679160,0.241525,0.094559,0.096688,0.000000,0.345301,0.025547,0.025547,0.727909,0.083321,0.086161,0.012511,0.005266,0.159192,0.209663,0.010932,0.027413,0.096081,0.269437,0.010590,0.030991,0.027097,0.022093,0.083539,0.095718,0.084534,0.042967,0.403474,0.165876,0.196669,0.209711,0.304274,0.113559,0.104548,0.034770,0.047233,0.035513,0,0,0,0,0,0
0.371519,0.643458,0.373400,0.049858,0.036521,0.131874,0.555826,0.362778,0.362778,0.541552,0.044063,0.008045,0.002796,0.007651,0.181184,0.049614,0.002527,0.027381,0.150375,0.169561,0.003522,0.019641,0.020818,0.045507,0.045346,0.037930,0.013768,0.009150,0.113609,0.055919,0.101531,0.051819,0.095516,0.040532,0.038009,0.012631,0.011684,0.008868,0,0,0,0,0,0
0.394739,0.564616,0.279883,0.027707,0.030448,0.000000,0.535078,0.317335,0.317335,0.213813,0.015856,0.012488,0.002109,0.007209,0.103696,0.013036,0.005639,0.006783,0.047883,0.140453,0.001884,0.007660,0.017731,0.126881,0.018345,0.017890,0.003521,0.008460,0.088069,0.014042,0.041074,0.010629,0.027607,0.014773,0.012087,0.004964,0.003519,0.002625,0,0,0,0,0,0
0.417959,0.493945,0.086557,0.030935,0.022922,0.000000,0.208887,0.060610,0.060610,0.073835,0.028841,0.023390,0.005315,0.013673,0.090388,0.021910,0.004422,0.004489,0.036342,0.069023,0.001885,0.001982,0.006400,0.095573,0.012167,0.011709,0.005162,0.012139,0.067953,0.014255,0.039239,0.008432,0.014602,0.008837,0.008626,0.002978,0.002379,0.001721,0,0,0,0,0,0
0.441179,0.384560,0.033048,0.075610,0.018860,0.000000,0.078050,0.002921,0.002921,0.039271,0.042078,0.021960,0.008599,0.004785,0.225638,0.117071,0.006280,0.007561,0.214393,0.040700,0.002346,0.001935,0.002062,0.037733,0.008284,0.012491,0.007224,0.006584,0.046350,0.063586,0.058578,0.008842,0.012075,0.018071,0.005166,0.003298,0.002353,0.001485,0,0,0,0,0,0
0.464399,0.346021,0.041733,0.077047,0.018455,0.008684,0.119062,0.018479,0.018479,0.028619,0.024024,0.006552,0.017528,0.002630,0.238046,0.120477,0.001786,0.047036,0.314207,0.039050,0.002239,0.002735,0.002347,0.014041,0.005421,0.005541,0.003083,0.003318,0.016730,0.129099,0.051517,0.011843,0.015738,0.055458,0.004714,0.008623,0.003923,0.001382,0,0,0,0,0,0
0.487619,0.342341,0.046795,0.079958,0.018022,0.005062,0.097474,0.034075,0.034075,0.021719,0.046631,0.048374,0.020464,0.001313,0.277469,0.052169,0.002222,0.068370,0.317835,0.020767,0.001926,0.004875,0.003397,0.003898,0.003600,0.004003,0.000936,0.001582,0.010702,0.145301,0.058967,0.011084,0.014656,0.070774,0.005265,0.010884,0.004975,0.001504,0,0,0,0,0,0
0.510839,0.303025,0.039501,0.060572,0.013491,0.000000,0.060505,0.042655,0.042655,0.013124,0.038569,0.107817,0.028513,0.002418,0.132465,0.031646,0.003978,0.041284,0.109066,0.025248,0.001759,0.004717,0.003956,0.002074,0.004786,0.004975,0.001625,0.001362,0.016869,0.092782,0.058757,0.004476,0.014154,0.042958,0.003558,0.007241,0.002908,0.000905,0,0,0,0,0,0
0.534059,0.269835,0.032684,0.028088,0.003952,0.000000,0.060034,0.033325,0.033325,0.009398,0.027340,0.092313,0.028014,0.001589,0.017652,0.000873,0.000574,0.011618,0.004411,0.017693,0.000730,0.002032,0.001661,0.001098,0.002589,0.002834,0.001791,0.000992,0.011167,0.014630,0.007885,0.003108,0.006092,0.005663,0.001555,0.001370,0.000777,0.000355,0,0,0,0,0,0
